,0,1,2,3
SC-Megaoplis-XG.mid,234.84084646666543,C,major,176
luf2savior.mid,211.92970800000634,C#,minor,171
gra3mech.mid,91.69809300000384,F,major,250
jrlepage_-_actraiser2_-_industen_greed.mid,69.47395813541745,A,minor,115
luf1shop.mid,129.83599200000077,G,major,122
ter38.mid,78.64315200000384,E,major,109
sd367.mid,228.4800000000042,C#,minor,147
StarOcean_Depatrues.mid,97.93700059999779,G,minor,105
SuperSoccerBelgium.mid,38.9188800000004,C#,minor,222
SD3Holyland.mid,193.71363999999807,A,minor,140
DrLight.mid,59.07686400000065,A,minor,130
sd343.mid,165.10200000000344,B,minor,144
zebes6.mid,120.20390625000002,E-,major,60
B1L_bomb3_level_warp.mid,143.92568699999592,F,minor,120
mm7_shademan.mid,141.7826820624995,F,minor,95
ff309.mid,95.09759999999956,A,major,80
dcsomulo.mid,41.17015650000017,C#,minor,94
Volcano.mid,173.49360000000152,B-,minor,166
SoE-_Horace's_Camp.mid,171.55538399999793,G,minor,135
ValiusBatt.mid,174.69128872222146,D,minor,115
millenialfair.mid,175.79374999999692,D,major,100
mm3_bt.mid,206.70703125000148,A,minor,240
SailorMoonR_intro2.mid,139.99999999999952,C,minor,120
LAL-KungFuchapter-Battle.mid,112.36458333333422,G#,minor,120
bubfarew.mid,33.33650512499976,D,minor,130
eb_hotel.mid,54.8570880000001,E,minor,140
Crateria3-v1.01.mid,438.45410699994443,E-,minor,110
FFV_-_Intension_of_the_Earth.mid,133.35267450000086,B,minor,86
tmnt4supshred.mid,107.48066175000672,E-,major,130
gambit.mid,211.2000000000054,A-,major,250
Mnbossbt.mid,57.14288000000025,D,minor,167
Freezema.mid,140.9953947187482,B,major,140
ctblkomn.mid,155.19758400000114,G,minor,80
x1boss.mid,53.10367902083359,F,major,176
rf-King.mid,102.75,C,major,160
snesArkStory.mid,67.58820150000004,A-,major,85
Super_Metroid_-_Dark_Depths_of_Brinstar_V1_1.mid,177.0,G,minor,160
RS1_-_Coup_de_Grace_GT_Mix.mid,159.13017766666476,C,minor,150
BL_st3_magicalspace-1.mid,83.88345599999765,A,minor,103
FrontMission_bar.mid,90.00007199999905,A,minor,143
Powell3.mid,120.53565000000461,A,minor,112
04_Hurry_Hurry.mid,39.52515615000148,C#,minor,116
ff340.mid,58.98239999999948,F,minor,130
SFcredits.mid,171.42434156249723,A-,major,154
JuicyJuice.mid,239.9999400000047,D,major,115
Doppler's_Reign.mid,220.6772244687485,E,major,140
GokujyoParodius_BStage4.mid,67.05875199999963,F,major,136
ff6-terra_(arranged_v1.1).mid,104.47053599999863,A,minor,85
SoE-_The_Hall_of_Collosia_B.mid,173.59999999999198,C#,minor,150
mineremix.mid,307.82069321664716,D,minor,91
Megaman_7_-_Intro_Stage_(Ver._X.X)2.mid,95.99422218750094,E,minor,110
SmrpgBossUltra(1).mid,99.94775674999761,B,major,120
mmx2_XHunterStages1-2_Blue.mid,111.11421708333813,B,minor,166
BOF2flying.mid,77.64708599999956,B-,major,152
kefka.mid,145.74164400000146,F#,major,155
Cloud_city.mid,62.399999999999984,A,minor,100
ctcorridaH.mid,146.6237600000034,F#,minor,124
KoD_Cave_of_Hydra.mid,75.11458333333316,A,minor,120
ctchurch.mid,57.59999999999981,E-,minor,100
SuperSoccerIreland.mid,72.1052919999992,B,minor,227
pq1_bt1.mid,72.63750000000009,A,minor,240
SNES_Toki_Memo_Bad_Ending.mid,70.5084640000001,G#,minor,88
mn-AmusementPark.mid,53.99999999999973,C,major,100
The_Dark_World_No_Quicktime.mid,119.12403199999866,C,major,137
luf2shrine.mid,122.66654400000003,B-,minor,180
7thsaga_world2.mid,182.31250000000136,B,minor,120
chilly_willy.mid,95.99479166666667,C,minor,120
mn-Horo.mid,45.28295999999993,D,minor,159
FFV_Cripper_Tripper_Fritter.mid,105.30869102083264,C,major,97
SMASMB2Wart1.mid,82.75141609374998,E,minor,87
SNES_MMX_Storm_Eagle_V1.mid,69.5856840000003,G,major,169
BioMetal-Options.mid,163.87291666666547,G,minor,120
MushroomKingdom.mid,166.853999812497,E,minor,210
FE3_-_Dark_Emperor.mid,84.51532020832963,C,minor,97
FireEmble3EncounterTheme.mid,98.36299687500154,D,minor,210
evodeath.mid,139.88208457291324,G,minor,175
Battle_in_the_Sky.mid,154.2856319999983,A,minor,112
Freeze.mid,386.0442877187554,A,minor,131
luf2love.mid,196.83422399999782,B-,major,139
youkai_buster_ruka_no_daibouken_-_stage_3.mid,49.5000000000001,B,minor,120
Arena_Superstar.mid,116.79999999999822,D,minor,150
ter45.mid,60.345686000000434,A-,major,61
title.mid,78.30768148958299,C,major,20
crateriarainXG.mid,158.39999999999395,B-,major,100
ctsad.mid,219.71572683333332,D,minor,120
FFMQMine-V2.0.mid,194.0000000000001,D,minor,120
MakaMaka-Town2.mid,98.52616799999909,A,minor,95
GokujyoParodius_BStage2.mid,50.56136400000022,C,major,151
Ys_3-_Ilvern_Ruins.mid,183.99981600000456,A,minor,165
xmidfrog2.mid,82.33920337500008,B,major,140
tr.mid,109.40865470312437,B-,major,77
tmm_Tokimeki_Memorial_(Main_Theme).mid,96.57174400000027,C,major,154
FFMQFireburg3.mid,163.73462000000347,B,minor,107
StarOcean_New_Age.mid,129.42656258333437,B-,major,100
ff305.mid,63.89759999999979,A,minor,75
EVO_TheOcean.mid,218.72745500000804,B-,minor,109
spkpaswd.mid,66.83906291666648,C,major,140
FF2-End_Boss.mid,95.59320600000089,C,major,177
sf2Balrog.mid,65.75343999999937,A-,major,145
SNES_MMX_Spark_Mandrill_V1.mid,103.70359999999836,A-,major,162
bl-zakoh.mid,145.65513600000267,G,minor,120
do1_lbt.mid,98.28918942499986,B,minor,120
ff333.mid,69.88799999999927,E-,minor,90
infinity2.mid,32.426769374999914,C,minor,111
mission3.mid,123.87097599999953,C,major,61
eb_onett.mid,135.81829500000043,G,major,109
FFIV_-_Samba_de_Chocobo.mid,83.9833333333327,D,major,150
Title_Screen_v1-1.mid,121.96202105208374,D,minor,122
SNES_Toki_Memo_Rei.mid,62.76916800000017,C,major,130
FF6_-_Shadow.mid,113.74228200000033,E,minor,163
FF5_TheLand.mid,130.25000000000176,G,minor,100
rud_21.mid,59.40590000000042,A,minor,101
16-ShadeMan.mid,100.36071100000214,E-,minor,97
BattleTheme.mid,56.22854800000057,D,major,175
mmx08.mid,51.91323900000183,A-,major,162
rs1_victory.mid,40.91723789999957,C,major,120
mmx308.mid,58.74257200000037,C,minor,100
CB_CTBoss1.mid,35.735256000000604,C,minor,136
ct_spekkio.mid,161.6839679999993,D,minor,190
SBomb3-Stage1.mid,160.00012800000457,D,minor,107
BoF2Devn.mid,80.25981750000003,F,minor,115
Armor-Shop.mid,61.43500000000024,C,major,125
sots_hometown.mid,110.72187500000014,E,major,120
10-JunkMan.mid,113.13140924999897,E,minor,190
DKC_-_Cave_Dweller_Concert.mid,167.99983200000216,G,minor,105
bof1-25.mid,52.86666666666676,E-,major,150
eb_soundstone.mid,31.17854025000167,E,minor,70
GWharms.mid,260.6615999999895,F,minor,151
ctfair.mid,175.6500000000028,D,major,100
alad11.mid,40.06889099999995,F#,minor,124
smw201.mid,32.91427199999968,C#,major,175
civilization_TITLE.mid,57.60500000000005,G#,minor,100
smw219.mid,180.6296048749969,C,major,185
kihumiliation.mid,34.869791666666586,A,minor,120
smrpg_culexvic.mid,30.857112000000157,C,major,140
Smkbeach.mid,65.12291391666744,C,minor,122
lvworld3.mid,71.03564324999992,G,minor,140
FrontMission_1_04.mid,98.14275900000052,D,minor,140
FF5_ahead.mid,111.54923999999879,F,major,142
ff3overrckv1.1.mid,197.63960706249821,G#,minor,85
luf1tower.mid,121.62150000000038,G,minor,148
soemerchant.mid,66.34351533333363,A,minor,154
VegetaV1-1.mid,144.70113241666118,D,minor,136
FFMQIcePyramid-SC8850.mid,245.00000000000156,D,minor,96
rs1_gray.mid,84.75856000000131,C,minor,120
02-GameIntro2.mid,32.33330099999995,G,major,90
T_AVGFighter_ChihoNearDeath_Omake.mid,128.00450162499934,E,minor,135
ffmq-bonedungeon.mid,126.10055999999891,A,major,118
ff5batt.mid,121.85200000000154,C,minor,125
T_SuperS_TitleScreenRemixV102.mid,45.50998103750047,C,minor,175
ctmagus2.mid,149.9652987500012,C,major,89
DKCWaterOrchestrated.mid,202.28609291144417,F,minor,60
ff2rydia.mid,113.99375000000002,C,major,160
jpr-terramixgm.mid,227.43766775000245,G,minor,89
illusion_of_time.mid,195.87704850000011,G,major,76
PuzzleBobbleTheme.mid,92.40000000000056,B-,major,200
K3_Number_18.mid,97.8344959999978,C,major,156
14-CrushCrawfish.mid,134.39687499999687,C,minor,200
aeroe.mid,109.76774737500094,G,minor,140
strife_mmxsigma1.mid,170.9585280000034,G#,minor,146
EB_-_Pokey_Means_Business.mid,211.9413119999967,G,major,120
street_fighter_2_-_ryu_stage.mid,99.55545599999913,E-,minor,135
sfa2dan.mid,195.21117000000413,G,minor,142
Plok_CreepyCrag.mid,329.89710600005185,B,major,180
PushOver-Level5.mid,227.55532799999406,C#,minor,135
lavos.mid,280.6451799999914,B-,minor,123
Snot_A_Problem.mid,68.35707449999921,D,major,140
SBomb1-Boss.mid,83.40427199999814,E,minor,140
FF5_UnknownGM.mid,192.44425199998818,F#,major,135
Star_Ocean_Ambition.mid,184.85322466979508,A,major,72
ksscaves.mid,329.9445312499967,C,major,160
FM_-_Tension.mid,83.11157312499873,D,minor,138
do2_field.mid,119.10000000000224,G,major,120
edgare_and_mash_(ff6).mid,124.16777549999976,F#,minor,192
JetsonsStage1.mid,97.78323554999876,D,major,135
BoomerKuwanger-1.mid,130.1999999999926,E,minor,300
SNOW.mid,56.15858899999996,F#,major,163
dctitle.mid,34.15381200000002,G#,minor,130
FSV4Vecanti.mid,126.75999999999864,C,minor,120
SS-Earthquake.mid,126.73292075004132,A,minor,176
FF2-Dreadful.mid,169.37135799999768,E,major,175
SNES_Toki_Memo_Junk_Shop.mid,158.89651200000333,D,minor,145
ssf2_bison.mid,142.05867199999778,G,major,136
Drakkhen_Naaktkha_Castle.mid,185.58271222500045,A,minor,145
05-Shop.mid,102.99583333332592,F,major,150
Different_Road.mid,131.99374999999725,F,major,100
BosNovCh.mid,86.39499999999946,G,major,100
The_Moonlight_Parade_v2.mid,357.9947916666656,D,major,120
SMWVanillaDome.mid,57.88215999999989,B-,major,170
sf2Ken456.mid,81.39158527499934,C,minor,180
TakingOverTheHalberdOrchestral.mid,167.99983199999846,C,major,140
SBomb1-Stage6.mid,82.0,E,minor,120
armada1.mid,131.73389933333223,C,major,145
chrono_trigger_battle1.mid,90.37187499999966,D,minor,160
FF5_big.mid,151.99716776041882,F,minor,214
Kss_Green_Greens.mid,107.99641978124984,C,major,180
BL_alca_castle.mid,93.33323999999823,C,minor,135
bof2drag.mid,35.99999999999992,D,minor,120
SBomb2-Boss1.mid,140.68962000000462,G,major,145
ff328.mid,54.769344000000224,C,minor,70
MMX3_Dr.D._Stage_Select.mid,46.451520000000016,A,major,155
SD3mountain.mid,265.200000000001,D,major,200
FMGH_PDF.mid,44.564267145833064,D,minor,175
airbase.mid,253.93497599998932,F,minor,155
Evoisku.mid,344.29394550000313,F,major,85
street_fighter_2_-_ken_stage.mid,128.16653849999838,F,minor,180
mmq03.mid,60.087999999998594,C,major,124
mkingdom.mid,265.85486437499674,F,major,95
ZeldaRock.mid,113.32954429999955,B-,minor,120
Trouble_2.mid,144.8936795625014,C#,minor,106
FF5_gilg.mid,192.4331929999959,F,minor,180
actraiser_boss_battle_3.mid,92.03500000000525,F#,minor,250
SBomb2-Battle1.mid,181.1613960000097,A,minor,154
RS3_Field.mid,168.0000000000001,A,minor,150
HM_-_Back_Mountain.mid,121.18111650000064,F,major,126
Darth_Vader_Theme_Electro_Remix.mid,129.9916666666691,F#,major,120
SNES_Toki_Memo_Good_Ending_Part_2.mid,93.65836799999943,C,major,164
ff332.mid,98.37885502083378,A,minor,20
ff377.mid,38.3718400000001,G#,minor,75
11-The_Three_Friends.mid,77.8721579999993,A,minor,97
mmx18.mid,36.90003199999966,C#,major,104
ff343.mid,33.82809599999983,D,minor,85
soe62.mid,64.00000000000009,B-,minor,75
mm7cloud.mid,103.74199600000021,C,major,154
mega_man_x_2_-_reploid_factory_stage.mid,73.04348799999997,A,minor,91
DragonsLair-BattlingAMonster.mid,64.0,E,minor,120
pazuzu.mid,167.2387335000015,G,major,134
Techno_de_Chocobo_(_XG_Deluxe)_Version_2.0.mid,118.23000000000262,G,major,125
SMAS-DemonApsu.mid,107.41247999999916,D,minor,143
LEM2CLSC.mid,108.36291045000254,F#,minor,123
ff2mysid.mid,103.91740800000139,D,major,97
eb_foursidegroove.mid,264.210661000031,G,major,93
FlameMammoth.mid,98.91067307291542,F,minor,175
mn-Ryukyu.mid,109.92359999999084,E,major,131
Cyan_KJmix.mid,136.91290000000353,A-,major,148
B1L_smartball_castle_xg.mid,102.0,A,minor,160
SOMGUTRI.mid,82.13588399999976,C,major,103
Chrono4.mid,36.96323104166672,A,minor,109
do1_bbt.mid,91.82360056249988,C,minor,120
FE4-Chapter4.mid,192.00014399999992,B-,minor,104
ff352.mid,58.341247999998345,A,minor,115
dk_zb_temple.mid,182.48740083124306,C,minor,122
ff2elder.mid,63.99999999999994,E,minor,75
Underworld.mid,323.99999999999983,F#,minor,120
Luf2fod.mid,142.34479200000143,D,minor,145
rs1_crystalcity.mid,98.07500000000235,G,major,120
hgb-school_2.mid,129.50867004166358,F#,minor,116
fe4_player01.mid,112.34018400000362,G,major,141
MRpgSlope.mid,174.28578399999586,A,minor,167
Rfwily.mid,61.05630750000048,E,major,142
Cyan.mid,137.6007812500009,G,minor,75
lv2w3.mid,72.46421325000013,A,minor,140
KingKRoolRemixModifSlightly.mid,119.87500000000026,A,minor,120
paula.mid,127.875,E,major,120
dw6_battle.mid,136.2575797916681,A,minor,162
luf2rice.mid,134.83120000000085,C,major,178
firegrotto.mid,290.33208966354636,A,minor,152
ToP-Be_Absentminded.mid,219.8735130000029,G,minor,78
cavegirl_song.mid,80.22853799999888,D,major,175
Zelda3_Light_World_Theme.mid,82.67399140000043,B-,minor,135
Tshiscre.mid,65.33326799999966,G,minor,180
SD3cfs.mid,203.99583333333334,G,major,120
Password2.mid,41.64336153125014,B-,major,170
Hole_In_One_Golf_-_Sunset.mid,92.16370991666759,D,major,99
ff376.mid,78.59404800000036,D,major,125
balnia.mid,180.5605629666685,C#,minor,100
IvanBatt.mid,174.3621205250001,F#,major,117
SBB2-01.mid,59.99008326249938,A,major,25
prisonermission.mid,112.2078240000027,E,minor,76
BOFARAD.mid,108.41736420000004,E,major,115
F-Zero_Big_Blue_Bluegrass_Arrangement_dw.mid,144.9958333333275,B-,minor,150
smw200.mid,78.72000000000105,C,major,125
Zelda3_Dark_Prelude.mid,100.59166666666673,G,major,120
Super_Bomberman_1_Boss.mid,81.66219572916823,E,minor,144
FF5_aheax.mid,147.03777859374722,G,minor,142
FF3-Enemy.mid,111.09079800000043,F,major,165
LagoonOpening.mid,275.36949637500965,A,minor,115
ff5_sealedbook.mid,106.66656000000096,A,major,90
Credits998.mid,232.49999999998545,C,major,120
r&fbossbattle.mid,75.71410399999866,E,minor,168
doppler1-1.mid,74.52499999999895,B,major,200
BL_dtai_bigenemy1.mid,92.37395599999836,C,major,139
YCVsMusicC.mid,43.43219687500017,F,major,177
Distant_Earth.mid,231.437268562483,A,minor,140
SMASInfinitySchool-V1.1.mid,182.0,G,minor,120
t_ogre30.mid,119.9998799999977,D,minor,74
sparkmandrill7.mid,156.0,G#,minor,160
SMW_-_Forest_of_Illusion_-Remix-.mid,128.00000000000003,C,minor,120
FFIVPrelude.mid,98.28648637500292,A,minor,97
Melto_BattleSoccer2.mid,65.958930989585,C,minor,131
mmx01.mid,44.362824000000494,C,minor,178
Mmx2zero.mid,61.039773456250735,A-,major,172
luf1town.mid,96.0,A-,major,120
sbsavedtown.mid,139.35477599999888,C,major,93
T_MortalKombat_Map.mid,122.87999999999977,F,minor,125
luf2sealed.mid,93.52931200000026,A,minor,136
MQ_Mount_Gale_Xg.mid,112.05870400000373,B,minor,136
WoRNarshe.mid,81.16200000000018,B,minor,120
Dynamoma.mid,290.5943040000054,C,major,185
spinach2.mid,124.97666919999988,D,major,86
rs1_claudia_w.mid,97.99990400000054,B-,minor,120
MonkeyCave.mid,102.9999999999853,B-,minor,75
HM_-_Winter_Theme.mid,110.28579699999939,A,minor,104
ff5_ending2.mid,243.0,A,major,80
SD3Rolante-1.mid,251.1921854166755,C,minor,137
SNPuyo2_Puzzle1_GMXGv3.mid,115.39444444445125,C,minor,150
mm7wily2.mid,175.5223120000041,F,minor,134
Chrono_Trigger.mid,147.45658331250252,D,major,130
Ending3.mid,126.8887620000013,G,major,135
BL_sc_budget.mid,75.72811999999999,E-,major,103
Voloh.mid,68.20516828125008,G,minor,148
livealiv.mid,159.04249968750298,B,minor,126
FF5My_Home_Sweet_Home.mid,143.99479166666666,B,minor,120
LEM2POLR.mid,255.9997439999977,D,major,165
lang2_leo.mid,124.18094341666819,C,minor,116
SD3_-_Swivel_-_GM.mid,105.04166666666778,G,minor,240
z3hyrule.mid,252.9228240000014,G,minor,130
YICave.mid,92.5,G,minor,96
FF5_boco.mid,69.56528000000003,G,major,137
Mission_3.mid,241.4116440000039,G,major,170
zamn0.mid,201.17257953332657,A,minor,136
Lufia1_v2.mid,96.0,E-,minor,120
f2elban.mid,114.020833333333,E-,minor,120
Tenkaichi_Budokai.mid,139.05507753125192,E,major,170
tncredit.mid,403.15344300001306,A,major,130
DX-_Dancing_in_Phantasmic_Hell.mid,92.3075800000005,D,major,377
ewjlights.mid,106.66674000000151,C,major,119
PhantomTrain.mid,67.75878964999964,C,major,85
dra_castle.mid,125.29166666666589,B-,major,120
mm7wily3.mid,129.88228799999675,E,minor,170
catcafemenusong.mid,137.1536507250001,D,minor,165
crystal_prelude_remix.mid,261.33346399999414,A,minor,89
FF6-_Searching_for_Friends.mid,220.7999999999995,D,major,125
MorphMothTerror.mid,95.99999999999993,F,minor,120
MMXSting.mid,63.999935999999714,B,minor,180
dkc3_treetop_rap.mid,149.12007604166607,F,minor,103
FFIV_-_Chocobo_Forest.mid,39.434940708332384,G,major,145
schala.mid,222.0,C#,major,80
FF5_ahe.mid,147.82621999999984,G,minor,137
Ultima_6_Xylophone.mid,52.13848952916649,F,minor,210
SFEND.mid,394.7079380000098,B-,major,90
Slash_Man.mid,173.14268400000032,B,minor,140
BrutalTitle.mid,213.33047449999285,E,minor,189
11-ToxicSeahorse.mid,85.32977578125089,E-,minor,180
FF5_seal.mid,85.3332480000005,D,minor,90
Shampoo_Airen_My_Husband.mid,227.20216200000246,F#,major,300
x-_hunters.mid,32.05729166666667,G,major,120
GnatAttackR2.mid,119.99988000000185,F,major,130
ffmqfcus.mid,70.13069910000027,A,minor,130
Legend_of_Zelda_3_-_Credits.mid,238.1108729999997,G,major,135
FF5_a13.mid,106.9958333333318,A-,major,120
WingCommander.mid,64.67968879999975,B-,major,80
serpent.mid,120.0,C#,major,128
TurtlesInTime-SkullAndCrossbones.mid,64.67184677083205,B,minor,141
odysselya2_bbt1.mid,82.9030640000009,G,major,120
MCGriffinAfter.mid,44.99479166666693,D,major,120
DonutPlains.mid,64.88419437500043,B,minor,135
rs1_requiem.mid,73.56659509999949,E-,minor,120
dedederemix.mid,67.22071199999908,A,minor,210
Storm_Eagle_V1_1.mid,65.82854399999844,B,minor,175
SNES_Romancing_SaGa_3_Last_Battle.mid,217.8942719999958,C,minor,152
dkc2klubba.mid,55.67302124999992,D,minor,130
actr1fil.mid,100.13040975000202,C,minor,115
MMX2-Reploid_Factory.mid,70.73796955078056,G,minor,190
actraiser_volcano.mid,153.07750000000178,F,minor,250
B1L_kd3_options.mid,67.96454400000003,F,minor,113
tabida.mid,239.99975999999708,E-,major,140
LEM2INTR.mid,248.6858973000019,G,major,86
7thsaga_world1.mid,158.50923049999977,D,minor,120
unimenu.mid,118.58817599999715,F,major,170
DV_-_Ruins_of_Neil_Village.mid,48.0703125,D,minor,160
Ninja_Warriors_Again-Stage6_BOSS.mid,113.46875000000043,E,minor,120
bofboss.mid,108.40730000000087,A,minor,120
kiglacius.mid,114.01162288541602,F,minor,126
gogo3.mid,132.30187700000025,G,major,159
mn-Yamato.mid,69.18911999999969,G,minor,222
GokujyoParodius_Michael.mid,42.63159600000002,A,minor,151
AandCForever_(Ballad)_V1-1.mid,122.55321599999998,E,minor,93
ff5friends.mid,184.04696680000043,C,major,85
Burst_Guy.mid,150.193636000003,G,minor,154
deathwind.mid,117.13008200000202,A-,major,165
topdhaos.mid,125.76800000000237,G,major,250
SMAS-Moon.mid,115.71422399999886,A,minor,112
sailvl5.mid,161.45468000000625,D,major,109
IntroStage.mid,67.1968749999991,G,major,200
Dbz2.mid,87.27275200000034,A,minor,76
SD3inno.mid,96.585324,B,minor,82
FFMQTemple.mid,291.0,D,major,80
bt-theme.mid,113.74062699999992,C,major,135
vega_stage.mid,52.307639999999616,A,minor,156
BL_popntwin_level7.mid,108.30758399999769,E,major,195
Predance.mid,110.47211174999586,A,minor,126
mickeybeanstalk.mid,92.79583333333382,C,minor,150
lmm1stlv.mid,192.3663000000251,D,major,131
BL_mn_travel.mid,61.976827999999145,A,minor,112
SMAS-LoadGame.mid,98.7428159999987,G,major,175
Creator_of_the_dragonballs_-_Theme_of_Kamesennin.mid,78.54551999999981,G,minor,109
SBomb4-World2.mid,134.40000000000086,D,minor,100
DBZ_select.mid,57.286175750000595,A,minor,155
Killer-Instinct---Jago.mid,231.0463729999951,A,minor,129
sfa2rose.mid,86.89648800000121,D,major,116
dragon.mid,126.90005049999662,C,major,135
Joenmaclevel1.mid,144.375,C#,minor,128
SNES_Toki_Memo_CentralPark.mid,125.9015680000004,G,major,122
Grecliff.mid,185.74999999999943,G,minor,60
actrstg1.mid,108.94055449999848,C,minor,118
Brinstar_Red_Orchestrated.mid,172.8003906249996,C#,minor,150
Evil_Church.mid,93.60000000000002,D,minor,50
SoulBlazer_LeosBasement.mid,109.92000000000196,A-,major,125
OL_StarFox2_Space.mid,106.6506869999974,B,major,126
SB5_Boss.mid,104.61527999999912,A,minor,156
The_Trial_v2.mid,522.0828112500072,C,minor,108
XkyLowerNorfair.mid,289.51855968749607,F,major,126
setzer3.mid,110.42940000000023,C,major,163
rh_ttgar.mid,150.78116985000955,D,minor,240
met3end.mid,176.30160199999474,E-,minor,120
togrharv.mid,221.47954316664868,B-,major,136
Dwrfdsrt.mid,58.77272898958411,A,minor,245
luf2casino2.mid,293.33303999999197,F#,major,162
Mountains.mid,488.5785600000026,A,major,250
kiexpand.mid,83.5998808886719,E,minor,132
SMB-_Main_Theme.mid,194.175942187505,C,major,110
